"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"44999","5","81399","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813940","78","0","2020","A","N",4,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,"N",3,300.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81394","77","0","2020","A","N",4,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,"N",3,300.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813930","78","0","2020","A","N",7,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81393","77","0","2020","A","N",7,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813920","78","0","2020","A","N",10,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81392","77","0","2020","A","N",10,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813910","78","0","2020","A","",8,4,288052,76155,1055,1583,82301,"",0.79,0.46,0.24,0.25,0.17,0.60,0.60,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81391","77","0","2020","A","",8,4,288052,76155,1055,1583,82301,"",0.79,0.46,0.24,0.25,0.17,0.60,0.60,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8139","76","0","2020","A","N",30,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",4,15.4,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813410","78","0","2020","A","N",14,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",3,27.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81341","77","0","2020","A","N",14,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",3,27.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8134","76","0","2020","A","N",14,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",3,27.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813319","78","0","2020","A","",14,15,2015063,182705,2039,2527,131417,"",2.10,1.89,2.94,0.78,0.32,1.52,1.52,"",3,27.3,2,15.4,580670,40.5,-5820,-3.1,-675,-24.9,432,20.6,22476,20.6
"44999","5","813312","78","0","2020","A","",13,7,459420,148471,1573,1342,69785,"",3.37,1.31,1.06,1.03,0.51,0.86,0.86,"",5,62.5,3,75.0,84161,22.4,20283,15.8,73,4.9,-541,-28.7,-28109,-28.7
"44999","5","813311","78","0","2020","A","",7,7,515446,185781,3415,1506,78296,"",2.68,1.79,1.53,1.85,1.30,0.91,0.91,"",1,16.7,0,0.0,94745,22.5,12041,6.9,-306,-8.2,277,22.5,14392,22.5
"44999","5","81331","77","0","2020","A","",34,29,2989929,516957,7027,2017,104910,"",2.59,1.69,2.06,1.08,0.58,1.24,1.24,"",10,41.7,5,20.8,759576,34.1,26504,5.4,-908,-11.4,198,10.9,10337,10.9
"44999","5","8133","76","0","2020","A","",34,29,2989929,516957,7027,2017,104910,"",2.59,1.69,2.06,1.08,0.58,1.24,1.24,"",10,41.7,5,20.8,759576,34.1,26504,5.4,-908,-11.4,198,10.9,10337,10.9
"44999","5","813219","78","0","2020","A","N",3,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813212","78","0","2020","A","N",8,0,0,0,0,0,0,"N",3.58,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813211","78","0","2020","A","",17,11,863703,256518,2632,1545,80344,"",3.35,2.11,1.24,1.85,0.87,0.60,0.60,"N",6,54.5,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81321","77","0","2020","A","",28,25,2242840,625944,6765,1720,89416,"",2.96,2.28,1.74,2.39,1.07,0.76,0.76,"",9,47.4,9,56.2,503711,29.0,262219,72.1,2325,52.4,-338,-16.4,-17607,-16.5
"44999","5","8132","76","0","2020","A","",28,25,2242840,625944,6765,1720,89416,"",2.96,2.28,1.74,2.39,1.07,0.76,0.76,"",9,47.4,9,56.2,503711,29.0,262219,72.1,2325,52.4,-338,-16.4,-17607,-16.5
"44999","5","813110","78","0","2020","A","N",2,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81311","77","0","2020","A","N",2,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8131","76","0","2020","A","N",2,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","813","75","0","2020","A","",108,88,7483827,1955160,26582,1642,85367,"",1.37,0.92,0.97,0.87,0.53,1.06,1.06,"",26,31.7,11,14.3,1099795,17.2,365879,23.0,120,0.5,53,3.3,2726,3.3
"44999","5","812990","78","0","2020","A","",9,10,790057,309754,5526,1599,83164,"",0.83,2.05,2.33,1.86,1.32,1.20,1.20,"",0,0.0,0,0.0,127792,19.3,46492,17.7,1219,28.3,346,27.6,18023,27.7
"44999","5","81299","77","0","2020","A","",9,10,790057,309754,5526,1599,83164,"",0.83,2.05,2.33,1.86,1.32,1.20,1.20,"",0,0.0,0,0.0,127792,19.3,46492,17.7,1219,28.3,346,27.6,18023,27.7
"44999","5","812930","78","0","2020","A","N",2,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81293","77","0","2020","A","N",2,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812922","78","0","2020","A","N",1,0,0,0,0,0,0,"N",11.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81292","77","0","2020","A","N",1,0,0,0,0,0,0,"N",2.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812910","78","0","2020","A","N",3,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81291","77","0","2020","A","N",3,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8129","76","0","2020","A","",15,19,1096405,572826,10443,1105,57454,"",0.57,0.86,1.04,0.82,0.69,1.20,1.20,"",1,7.1,-3,-13.6,-4940,-0.4,49501,9.5,2593,33.0,127,13.0,6623,13.0
"44999","5","812332","78","0","2020","A","N",1,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812331","78","0","2020","A","N",1,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81233","77","0","2020","A","N",2,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812320","78","0","2020","A","N",4,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81232","77","0","2020","A","N",4,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8123","76","0","2020","A","N",5,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812210","78","0","2020","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81221","77","0","2020","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8122","76","0","2020","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812199","78","0","2020","A","N",4,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","812191","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81219","77","0","2020","A","",6,15,326141,207594,1777,430,22364,"",0.45,1.44,0.78,0.62,0.26,0.55,0.56,"",3,100.0,5,50.0,199507,157.5,92000,79.6,669,60.4,194,82.2,10109,82.5
"44999","5","812112","78","0","2020","A","",5,5,245425,180380,1705,913,47502,"",0.13,0.20,0.24,0.21,0.13,1.18,1.18,"",2,66.7,1,25.0,57508,30.6,88763,96.9,859,101.5,95,11.6,4955,11.6
"44999","5","81211","77","0","2020","A","",5,5,245425,180380,1705,913,47502,"",0.09,0.15,0.19,0.15,0.09,1.24,1.24,"",2,66.7,1,25.0,57508,30.6,88763,96.9,859,101.5,95,11.6,4955,11.6
"44999","5","8121","76","0","2020","A","",11,20,571566,387974,3482,557,28940,"",0.16,0.45,0.33,0.26,0.13,0.75,0.75,"",5,83.3,5,33.3,257015,81.7,180763,87.2,1528,78.2,147,35.9,7615,35.7
"44999","5","812","75","0","2020","A","N",31,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",7,29.2,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811490","78","0","2020","A","N",2,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81149","77","0","2020","A","N",2,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811420","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81142","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8114","76","0","2020","A","N",3,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811310","78","0","2020","A","",16,32,3006798,1506481,89434,1807,93962,"",1.07,2.01,1.85,2.31,5.23,0.92,0.92,"",-3,-15.8,-1,-3.0,-67234,-2.2,-365962,-19.5,-24846,-21.7,-7,-0.4,-382,-0.4
"44999","5","81131","77","0","2020","A","",16,32,3006798,1506481,89434,1807,93962,"",1.07,2.01,1.85,2.31,5.23,0.92,0.92,"",-3,-15.8,-1,-3.0,-67234,-2.2,-365962,-19.5,-24846,-21.7,-7,-0.4,-382,-0.4
"44999","5","8113","76","0","2020","A","",16,32,3006798,1506481,89434,1807,93962,"",1.07,2.01,1.85,2.31,5.23,0.92,0.92,"",-3,-15.8,-1,-3.0,-67234,-2.2,-365962,-19.5,-24846,-21.7,-7,-0.4,-382,-0.4
"44999","5","811219","78","0","2020","A","",12,16,1295879,452785,4813,1534,79746,"",4.18,5.66,3.88,4.12,2.14,0.67,0.67,"",-3,-20.0,0,0.0,-50820,-3.8,-52975,-10.5,-1838,-27.6,-52,-3.3,-2705,-3.3
"44999","5","811212","78","0","2020","A","N",10,0,0,0,0,0,0,"N",2.93,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811211","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81121","77","0","2020","A","",23,27,1862375,764261,13542,1326,68977,"",2.72,3.42,2.40,2.61,1.94,0.70,0.70,"",-5,-17.9,-4,-12.9,-435473,-19.0,-156457,-17.0,-6426,-32.2,-81,-5.8,-4164,-5.7
"44999","5","8112","76","0","2020","A","",23,27,1862375,764261,13542,1326,68977,"",2.72,3.42,2.40,2.61,1.94,0.70,0.70,"",-5,-17.9,-4,-12.9,-435473,-19.0,-156457,-17.0,-6426,-32.2,-81,-5.8,-4164,-5.7
"44999","5","811198","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811192","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811191","78","0","2020","A","N",2,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81119","77","0","2020","A","N",4,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811121","78","0","2020","A","N",3,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81112","77","0","2020","A","N",3,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811112","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811111","78","0","2020","A","N",2,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","81111","77","0","2020","A","N",3,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","8111","76","0","2020","A","N",10,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","811","75","0","2020","A","",52,72,5601401,2690159,108633,1494,77707,"",0.44,0.73,0.78,0.74,1.46,1.06,1.06,"",-6,-10.3,-9,-11.1,-728828,-11.5,-706482,-20.8,-34514,-24.1,-18,-1.2,-929,-1.2
"44999","5","81","74","0","2020","A","",196,232,16011575,6441784,175263,1328,69040,"",0.47,0.76,0.79,0.67,0.90,1.05,1.05,"",26,15.3,19,8.9,1385691,9.5,372024,6.1,-14162,-7.5,5,0.4,266,0.4
"44999","5","722515","78","0","2020","A","",4,6,124889,105089,2598,384,19982,"",0.12,0.11,0.08,0.07,0.09,0.69,0.69,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","722513","78","0","2020","A","",9,22,704455,470721,5532,623,32389,"",0.07,0.07,0.08,0.06,0.05,1.18,1.18,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","722511","78","0","2020","A","",14,32,1455860,795572,9708,882,45854,"",0.11,0.10,0.14,0.08,0.06,1.34,1.34,"N",4,40.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","72251","77","0","2020","A","",26,60,2285204,1371382,17838,736,38246,"",0.09,0.09,0.11,0.07,0.06,1.25,1.25,"",3,13.0,10,20.0,358926,18.6,306007,28.7,2457,16.0,-9,-1.2,-473,-1.2
"44999","5","7225","76","0","2020","A","",26,60,2285204,1371382,17838,736,38246,"",0.09,0.09,0.11,0.07,0.06,1.25,1.25,"",3,13.0,10,20.0,358926,18.6,306007,28.7,2457,16.0,-9,-1.2,-473,-1.2
"44999","5","722410","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","72241","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7224","76","0","2020","A","N",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","722330","78","0","2020","A","",3,6,181679,132438,1405,591,30706,"",0.88,3.77,3.33,2.69,1.22,0.90,0.90,"",0,0.0,0,0.0,102287,128.8,53446,67.7,480,51.9,325,122.2,16899,122.4
"44999","5","72233","77","0","2020","A","",3,6,181679,132438,1405,591,30706,"",0.88,3.77,3.33,2.69,1.22,0.90,0.90,"",0,0.0,0,0.0,102287,128.8,53446,67.7,480,51.9,325,122.2,16899,122.4
"44999","5","722320","78","0","2020","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","72232","77","0","2020","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","722310","78","0","2020","A","N",14,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","72231","77","0","2020","A","N",14,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7223","76","0","2020","A","N",17,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",-1,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","722","75","0","2020","A","N",44,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",3,7.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","721110","78","0","2020","A","N",9,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,28.6,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","72111","77","0","2020","A","N",9,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,28.6,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7211","76","0","2020","A","N",9,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",2,28.6,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","721","75","0","2020","A","N",9,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","72","74","0","2020","A","",53,114,4919588,2917800,55191,830,43154,"",0.14,0.13,0.17,0.11,0.12,1.27,1.27,"",4,8.2,8,7.5,404845,9.0,325180,12.5,3248,6.3,9,1.1,461,1.1
"44999","5","713990","78","0","2020","A","N",7,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71399","77","0","2020","A","N",7,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","713940","78","0","2020","A","",6,4,251364,72452,769,1289,67030,"",0.29,0.11,0.24,0.09,0.05,2.32,2.31,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71394","77","0","2020","A","",6,4,251364,72452,769,1289,67030,"",0.29,0.11,0.24,0.09,0.05,2.32,2.31,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","713930","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71393","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7139","76","0","2020","A","",13,8,629020,188031,2175,1496,77817,"",0.31,0.10,0.21,0.09,0.04,2.14,2.14,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","713290","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71329","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7132","76","0","2020","A","N",1,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","713120","78","0","2020","A","N",2,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71312","77","0","2020","A","N",2,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","713110","78","0","2020","A","N",1,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71311","77","0","2020","A","N",1,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7131","76","0","2020","A","N",3,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","713","75","0","2020","A","N",17,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","712130","78","0","2020","A","N",1,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71213","77","0","2020","A","N",1,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","712110","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71211","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7121","76","0","2020","A","N",2,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","712","75","0","2020","A","N",2,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","711510","78","0","2020","A","N",5,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71151","77","0","2020","A","N",5,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7115","76","0","2020","A","N",5,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","711410","78","0","2020","A","N",1,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","71141","77","0","2020","A","N",1,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","7114","76","0","2020","A","N",1,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","711320","78","0","2020","A","N",10,0,0,0,0,0,0,"N",3.81,0,0,0,0,0,0,"N",3,42.9,0,0,0,0,0,0,0,0,0,0,0,0
